Type,Land Area,Address,Price,Currency,Description,Datetime,Service Lines,Links
For Residential Development,1000 sq.m.,"4-րդ փողոց 26, Հրազդան","$5,000",USD,"A plot of land is for sale in Artavaz village near Khankavan. There are electricity, gas and water lines adjacent to the land. There are also residential houses and country houses nearby.Translated from Armenian",Nov-25-2022_00-38,"ELectricity, water supply, natural gas, sewerage",https://list.am/en/item/18331224
Agricultural,5000 sq.m.,Kotayk › Yeghvard,"$8,500",USD,"Half a hectare of 5,000 square meters is for saleThere is drinking water, drinking water, gas, electricity in the areaVery convenient for building a greenhouseTranslated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/17697246
Agricultural,1300 sq.m.,Kotayk › Garni,"$16,000",USD,"Exchange for a car.Mercedes BMW Toyota at extra cost from you.It is possible to make it the size of a house next door. Irrigated arable land, 1200-1300 square meters in the village of Garni, is located at the beginning of the village (near the gas station, Address Azatamartiki highway), 150-200m away from the road;There are no trees in the garden.It is suitable for use in any direction, such as building a house, recreation area, garden, and other purposes.It is provided with water, it is possible to connect gas and electricity.There are houses and gardens in the neighborhood.It is also possible to exchange the car with an additional fee from you, I will listen to offers.Translated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/14154946
For Residential Development,400 sq.m.,"Safaryan street, Kasakh",$30,USD,"A plot of land with an area of 400 square meters is for sale in the village of Kasakh. The cost of 1 square meter is $30.The distance of the plots is 3 km from the city of Yerevan.For details, call the indicated phone number.Translated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/18172378
For Residential Development,1000 sq.m.,Kotayk › Proshyan,"$17,000",USD,"A plot of land for building a residential building is for sale in the newly built district in the village of Proshyan, the total area of which is 1000 square meters.The land has drinking water, electricity. Energy capability.For details, call the indicated phone number.The price is negotiable.Translated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/18170340
Agricultural,"22,000 sq.m.","Dzoraghbyur 1-st block, Dzoraxbyur","$110,000",USD,"A plot of land with an area of 22,000 square meters is for sale in Dzoraghbyur, the price of 1 square meter is $5.Translated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/17773788
Agricultural,400 sq.m.,Kotayk › Hrazdan,"1,000,000 ֏",AMD,Near the 4th schoolTranslated from Armenian,Nov-25-2022_00-38,,https://list.am/en/item/18115779
For Residential Development,1400 sq.m.,Kotayk › Jrvezh,"$126,000",USD,"Land 1400 square meters in Bagrand district55 street, 300 square meters, near the house20 m front70 m lengthJrvezh KotaykCode 0100186Translated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/17561702
For Public Buildings,"10,000 sq.m.",Kotayk › Tsakhkadzor,$45,USD,"Կոտայքի մարզ, Ծաղկաձոր1-ին գիծ10000 ք. Մ. , հարմար է ցանկացած գործունեության համար1 ք. Մ. ՝ 45 $ռեստորան, խաղատուն, հյուրանոցային համալիր և այլնԿոդ 5031",Nov-25-2022_00-38,,https://list.am/en/item/12780073
Agricultural,3000 sq.m.,Kotayk › Abovian,"$80,000",USD,"3000 sq. M. Land is for sale in LusakertThe land includes a 600 square meter buildingready barn, mushroom, raspberry gardenirrigation քաշ drinking water drawnThere is a solar heating systemprofitable landCode 0100247Translated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/17402053
Agricultural,3442 sq.m.,Kotayk › Jrvezh,"$439,000",USD,"H431:Land for sale in Jrvezh, on the first line. The total area is 3442 square meters. The front part is 34.4 meters. It has a 2-way entrance. Intended for rural use. Communications are nearby;Code H-431Translated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/18059509
Agricultural,800 sq.m.,Kotayk › Proshyan,"$23,000",USD,Code H288Land for sale in Proshyan. The total area is 800 square meters. It is intended for rural purposes.Code H-288Translated from Armenian,Nov-25-2022_00-38,,https://list.am/en/item/14270403
For Public Buildings,2000 sq.m.,Kotayk › Geghard,"$80,000",USD,"Code H402:Land for sale in Geghard. The total area is 2000 square meters. Meaning: Horticultural. The front part is 28 meters. Suitable for hotel, restaurant, shop.Code H-402Translated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/17714227
Agricultural,"11,000 sq.m.",Kotayk › Nor Artamet,"$245,000",USD,"Code H377:Land for sale in Nor Artamet. The total area is 11,000 square meters. Designed for agricultural purposes. There are fruit trees, irrigation water, drip system with its yards, guard house in the land plot. There are 7000 apple trees, 3000 plum trees, 1000 cherry trees. 2 hectares of land is uncultivated.Code H-377Translated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/17582137
For Residential Development,525 sq.m.,Kotayk › Ptghni,"$25,500",USD,Code H282:Land for sale in Ptghni. Designed for residential construction. Occupies an area of 525 square meters.Code H-282Translated from Armenian,Nov-25-2022_00-38,,https://list.am/en/item/14992836
For Residential Development,483 sq.m.,Kotayk › Jrvezh,"$15,000",USD,Code H383:Land for sale in Jrvezh. The total area is 483 square meters. Designed for residential construction. Communications are available.Code H-383Translated from Armenian,Nov-25-2022_00-38,,https://list.am/en/item/17621101
Agricultural,3000 sq.m.,Kotayk › Ptghni,"$150,000",USD,Code H353:Land for sale in Ptghni. The total area is 3000 square meters. Intended for other agricultural activities. There is water and electricity in the area.Code H-353Translated from Armenian,Nov-25-2022_00-38,,https://list.am/en/item/17308837
Agricultural,6285 sq.m.,Kotayk › Proshyan,"$36,000",USD,Code H404:Land for sale in Proshyan. The total area is 6285 square meters. Designed for agricultural purposes. There are communications. Located on the front line.Code H-404Translated from Armenian,Nov-25-2022_00-38,,https://list.am/en/item/17722407
For Residential Development,2080 sq.m.,Kotayk › Kasagh,"$220,000",USD,"Code H209.Land near the house for sale in Kasakh. It occupies an area of 2080 square meters. The front is 57.86 meters, the area is fenced on 3 sides with 3-5 meters high basalt base and tuff stone. There is water in the ground, electricity and gas in front of the ground. Residential houses are nearby.Code H-209Translated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/9572211
For Residential Development,1400 sq.m.,Kotayk › Aghveran,"$62,000",USD,"Code H251Land for sale in Arzakan. It is intended for a residential building. It occupies an area of 1400 square meters. Electricity, water and gas are available nearby.Code H-251Translated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/10236277
For Residential Development,900 sq.m.,Kotayk › Arinj,"$72,000",USD,"Avan, Duryan 6th rowCorner land 30 * 30 m, completely flat, close to the new communications, partial sale is possible.Code 0200095Translated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/17640664
For Residential Development,1000 sq.m.,Kotayk › Arinj,"$75,000",USD,"Avan, Duryan 4th rowfront part 25 * 40, beautiful view.Code 0200092Translated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/17640650
Agricultural,3600 sq.m.,Kotayk › Jrvezh,"$180,000",USD,"0200139Land for sale in Dzoraghbyur, first line 3600 square meters, 55*65, partial sale possible 1 square meter - $50.Translated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/17805598
Agricultural,7500 sq.m.,Kotayk › Proshyan,"75,000,000 ֏",AMD,"In the Proshyan community, on the right side of the Yerevan-Ashtarak highway, just 600 meters away, a 7500 sq. M. Village plot of land is for sale. 65 meters of frontage, 115 meters of depth. It is a rectangular plot, communications are available. For more information call:Code 0600188Translated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/18293826
Agricultural,2000 sq.m.,Kotayk › Zovuni,"$107,000",USD,"Near Zovuni, Richgarden2000 sq. M. Is for sale in Zovuni community, in a newly built district. M area of village significance. Access from both sides (2 fronts) 19 m on one side and 105 m on the other. The road to the land is asphalted. Nearby communications. It is possible to change the status (village: From the neighborhood to the house) Flat land, nearby houses. For more information call:Code 0600070Translated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/17576889
Agricultural,2600 sq.m.,Kotayk › Zovuni,"$50,000",USD,It is possible to leave behind the Zovunu Ani factory near the houseTranslated from Armenian,Nov-25-2022_00-38,,https://list.am/en/item/18330438
For Residential Development,525 sq.m.,"1-я улица 17, Верин Птхни","$19,000",USD,Продается земельный участок) Все коммуникации рядом с участком. Красивый вид на ущелье с земли. Имеет возможность расширения. Цена договорная. Для получения дополнительной информации позвоните.525 кв. М,Nov-25-2022_00-38,,https://list.am/en/item/18067513
For General Purpose,2000 sq.m.,Kotayk › Garni,"$15,000",USD,"The plot of land in Garni, 2000 square meters, is urgently for sale. Irrigation and drinking water, next to the canal, the price is at the minimum market value.I will trade for a carurgently negotiableTranslated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/18281097
Agricultural,1500 sq.m.,Kotayk › Abovian,"$70,000",USD,"Two plots of land, I will sell a part if you wish, It has an auxiliary area of about 800 square meters, the area is equipped with all the communal facilities, the foundation of the house is laid.Translated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/16017703
For Residential Development,1030 sq.m.,Kotayk › Proshyan,"25,000 ֏",AMD,"A plot of land in the village of Proshyan1000 square meters according to documents, but total 1030 square metersThere is water, electricityThe gas will run out soonAsphalt roadTranslated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/18046804
For Residential Development,1500 sq.m.,Kotayk › Hrazdan,"4,000,000 ֏",AMD,Tsaghkadzor Village of Kotayk Marz Enlarged Community Marmarik For Sale 1500 Square Meters Near Home LandSuitable for summer houseIt is possible to exchange with the car by us for an additional feeTranslated from Armenian,Nov-25-2022_00-38,,https://list.am/en/item/17791693
For Residential Development,700 sq.m.,Kotayk › Aghveran,"$12,000",USD,Վաճառվում է տնամերձ կոտայքի մարզ գյուղ արզականում,Nov-25-2022_00-38,,https://list.am/en/item/14117496
For Industrial Use,3500 sq.m.,Kotayk › Arzni,"$210,000",USD,"An operating business and a pig farm are for sale.It is fenced.There are 28 mothers, 2 pigs, 140 pigs of different sizes (goji)There is light, irrigation water, drinking water.The building of the barn is 500 square meters, including a slaughterhouse.There are 2 cottages, a rest room, a system of cameras.Translated from Armenian",Nov-25-2022_00-38,,https://list.am/en/item/16524639
For General Purpose,1800 sq.m.,Kotayk › Karashamb,"$10,000",USD,Land near the house for sale 1800 sq. M.Translated from Armenian,Nov-25-2022_00-38,,https://list.am/en/item/14673039
For Residential Development,6000 sq.m.,Kotayk › Abovian,$80,USD,It is located in Abovyan c. Near the church. The price is for 1 sq. M.Translated from Armenian,Nov-25-2022_00-38,,https://list.am/en/item/12440585
