Type,Land Area,Address,Price,Currency,Description,Datetime,Service Lines,Links
For Residential Development,700 sq.m.,Yerevan › Avan,"$55,000",USD,"Բագրևանդ, Ջրվեժ, Ա թաղամասԳեաձև հողատարածք ասֆալտապատ և լուսավոր ճանապարհ, բոլոր կոմունիկացիաները առկա են:Կոդ 0200055",Nov-25-2022_00-50,,https://list.am/en/item/17448358
For Residential Development,755 sq.m.,Yerevan › Avan,"$45,300",USD,"Are you looking for affordable land with suitable conditions, then this offer is just for you. Dear beneficiaries of ""Good-Realty"" company, we present to you a land plot 300 meters away from Arinj Mall, behind the Gold Market, which is the newly built Tsaghkunq district. The front parts of the land are 14 meters. The cost of 1 square meter is $ 40-60. Wondering if, yes, I'm in a hurry to book your land at a lower price than the market price, as places are very limited.Exclusive right of sale - ""Good-Realty"" LLC.Address: Tsaghkunk district, 2nd str. , 69/30 district.Code 9800033Translated from Armenian",Nov-25-2022_00-50,,https://list.am/en/item/17490349
For Residential Development,1000 sq.m.,Yerevan › Avan,"$120,000",USD,Arinj Paruyr Syak district.Flat-walled land front 25 * 40 elite and newly built district.Code 0200039Translated from Armenian,Nov-25-2022_00-50,,https://list.am/en/item/17408560
For Residential Development,500 sq.m.,Yerevan › Avan,"$30,000",USD,"Land for sale in Duryan district, 6th row.* Front section: 12.5 m.* The length of the land is 40 m.* Communications are available.Code 0200007Translated from Armenian",Nov-25-2022_00-50,,https://list.am/en/item/17396646
For Residential Development,1020 sq.m.,Yerevan › Avan,"$70,000",USD,"Բագրևանդ, Ջրվեժ, 46 փողոցՀարթ հողատարածք, նորակառույց թաղամաս, ճակատային մաս 20մ*50մ, մասամբ պարսպապատ:Կոդ 0200051",Nov-25-2022_00-50,,https://list.am/en/item/17448069
For Residential Development,500 sq.m.,"Tichina street, Yerevan","$67,000",USD,"Land for sale on Tichina street, Malatia-Sebastia communityThe land has two frontsThe total area is 500 square metersThere is water from the communications, sewerage, and electricity and gas are nearby.It is located near the north-south highwayCode 30237Translated from Armenian",Nov-25-2022_00-50,,https://list.am/en/item/17437269
For Public Buildings,1700 sq.m.,"Թբիլիսյան խճուղի 35, Երևան","$260,000",USD,"Land for sale, 1700 square meters fenced. At the beginning of the street there is a half-built stone building and an iron kioskTranslated from Armenian",Nov-25-2022_00-50,,https://list.am/en/item/18014743
For Residential Development,1600 sq.m.,"Shrjancik Tunel Street 1, Yerevan","$55,000",USD,"The land is located on the left side of the Champagne factory at the beginning of the gorge, at 35/3 Shrdjantsik Tunnel. The area is fenced, privatized from 1600 square meters to 440 square meters. There is electricity, gas and water. There was also a construction project and a building permit.It is possible to exchange with an apartment or a private house.Translated from Armenian",Nov-25-2022_00-50,,https://list.am/en/item/17964395
For Public Buildings,2400 sq.m.,"Նորագավիթի 3-րդ փողոցի նրբանցք 17/1, Երևան","160,000,000 ֏",AMD,"It is located directly on the Yerevan-Artashat highway, first line, the Yerevan-Ashtarak road is also connected to this, the land is of public importance, it can be used for different purposes: Gas station, car service station, truck parking, service, food organization, etc.Translated from Armenian",Nov-25-2022_00-50,,https://list.am/en/item/17392285
Agricultural,5000 sq.m.,Yerevan › Avan,$35,USD,"An agricultural land is for sale in the upper part of Avan Duryan, also from Bagrevand. 500-5000 m.Translated from Armenian",Nov-25-2022_00-50,,https://list.am/en/item/17528478
For General Purpose,6700 sq.m.,"Admiral Isakov Avenue, Yerevan","$1,500,000",USD,"It is suitable for building a clinic, office building, manufacturing activities, etcIt has its own power plant, 48 square meters, there is a two-story building of 1900 square meters.All communications are available, it is the 2nd lane, asphalt road,there is scope for expansionTranslated from Armenian",Nov-25-2022_00-50,,https://list.am/en/item/16937037
For Residential Development,"10,000 sq.m.",Yerevan › Nor Nork,"$480,000",USD,"Land for sale in Dzoraghbyur, near Greenfield districts, with an area of 10,000 square meters, right next to the asphalt road.Purpose of land - agricultural, which can be easily changed to another purpose. All communications (gas, water, electricity) pass in front.It is a flat land, next to elite houses. It is very suitable for business project, especially for building a cottage district.Translated from Armenian",Nov-25-2022_00-50,,https://list.am/en/item/17289618
For Residential Development,455 sq.m.,"Muratsan Street, Yerevan","$130,000",USD,"A private house is for sale on Nor Aresh 2nd street, near Muratsan children's hospital. The total area of the land is 455 square meters, the area of the house is 120 square meters. The house is for sale with a new construction project: & nbsp; With approved building permit. There is gasification, water and electricity supply. If the buyer wishes, we can carry out the construction works. The private house is located next to Sasuntsi Davit metro station. There are many shops, a market, a school and a kindergarten nearby. The district is quiet and peaceful.Translated from Armenian",Nov-25-2022_00-50,,https://list.am/en/item/16814863
For Residential Development,1100 sq.m.,"Ghapantsian street, Yerevan","$235,000",USD,"On the shore of Kanaker Lake, with a beautiful view of AraratThere is a 3-storey building permit, each floor is 290 square meters.The foundation of which is filled with and 1st floor monolithSuitable for and residential and business / Restaurant, Hotel, IT Office / purposesTranslated from Armenian",Nov-25-2022_00-50,,https://list.am/en/item/17058595
For General Purpose,1116 sq.m.,Yerevan › Shengavit,"$35,000",USD,Продается земельный участок в даче Харберд 19 улица дом 21. Земельный участок 1116 кв. М На даче имеется виноградник и деревья плодоносные. Дом 30 кв. М не до конца отремонтированый.,Nov-25-2022_00-50,,https://list.am/en/item/16312037
For Residential Development,1600 sq.m.,Yerevan › Avan,"$192,000",USD,"A 1600 square meter flat plot of land near the house is for sale in Avan Paruyr Sevak district, 40m frontage, close to communications! Partially fencedTranslated from Armenian",Nov-25-2022_00-50,,https://list.am/en/item/15435037
For Industrial Use,2200 sq.m.,"Պարույր Սևակի փողոց 47, Երևան","$1,850,000",USD,Urgent. 1 line. Fenced area. 3-storey buildingTranslated from Armenian,Nov-25-2022_00-50,,https://list.am/en/item/18299534
For Public Buildings,1000 sq.m.,Yerevan › Shengavit,"$300,000",USD,"Կոդ՝ K-15033Վաճառվում է հասարակական կառուցապատման նշանակության հողատարածք Շիրակի փողոցում։ Հողատարածքը հարմար ցանկացած տեսակի կառուցապատման համար։Գործակալության միջնորդավճարը կազմում է 2 %: Ցուցադրությունների համար կնքվում է ցուցադրման պայմանագիր։ Խնդրում ենք Ձեզ մոտ ունենալ անձը հաստատող փաստաթուղթ։A plot for sale for public meaning in Shirak Street. The plot is suitable for any type of construction.The commission of the Real Estate Agency is 2%. For showing the real estate, a contract is signed. Please have a passport, ID or driving-license with You.",Nov-25-2022_00-50,,https://list.am/en/item/11820034
For Public Buildings,8100 sq.m.,Yerevan › Erebuni,"$400,000",USD,"Կոդ՝ K-19967Վաճառվում է հասարակական կառուցապատման նշանակության հողատարածք Այվազովսկի փողոցում։ Հողատարածքն ունի եռաֆազ հոսանք, բոլոր կոմունալ հարմարությունները մոտակայքում են։Գործակալության միջնորդավճարը կազմում է 2 %: Ցուցադրությունների համար կնքվում է ցուցադրման պայմանագիր։ Խնդրում ենք Ձեզ մոտ ունենալ անձը հաստատող փաստաթուղթ։A public construction meaning land on Ayvazovski street. The land has three-phase electricity. All communal facilities are nearby.The commission of the Real Estate Agency is 2%. For showing the real estate, a contract is signed. Please have a passport, ID or driving-license with You.",Nov-25-2022_00-50,,https://list.am/en/item/15233929
For Residential Development,1800 sq.m.,"Noragyugh street, Yerevan","$180,000",USD,"K-22622Վաճառվու է բնակելի կառուցապատման նշանակության հողատարածք Նորագյուղում։ Ունի պտղատու ծառեր, 2 կիսակառույց շինություն, քարե պարիսպ, հոսանք, ջուր, գազի հնարաորություն։Գործակալության միջնորդավճարը կազմում է 2%: Ցուցադրությունների համար կնքվում է ցուցադրման պայմանագիր։ Խնդրում ենք Ձեզ մոտ ունենալ անձը հաստատող փաստաթուղթ։A land of residential meaning for sale in ِNoragyugh. The land has drinking and irrigation water, gas, electricity, stone fence. The land has fruitful trees, 2 semi-built buildings, stone fence, electricity, possibility of gas installation and is supplied with constant water․The commission of the Real Estate Agency is 2%. For showing the real estate, a contract is signed. Please have a passport, ID or driving-license with You.",Nov-25-2022_00-50,,https://list.am/en/item/17850924
For Residential Development,3000 sq.m.,"Duryan street, Yerevan","$600,000",USD,Կոդ՝ K-22651Վաճառվում է բնակելի կառուցապատման նշանակության հողատարածք Դուրյան թաղամասում։ Բոլոր կոմունիկացիաները մոտակայքում են։ Հողատարածքը հարմար է թաունհաուզներ կառուցելու համար։A residential construction meaning plot for sale in Duryan District. All the utilities are nearby. The land is suitable to build townhouses․,Nov-25-2022_00-50,,https://list.am/en/item/18102270
