Type,Land Area,Address,Price,Currency,Description,Datetime,Service Lines,Links
Agricultural,1800 sq.m.,Armavir › Arevashat,"19,750,000 ֏",AMD,"In the village of Arevashat, in front of the church, there is a 1250 sq. M. Working hot spring for sale, which has a separate artesian water system, a 30 sq. M. Private house is built next to it, which has a bathroom, property, cameras and other facilities. The greenhouse is a stone wall about 1.20 high and covered with cellophane. It is suitable for both residence and greenhouse business activities. The price is negotiable. Exchange with an apartment in Yerevan is also possible.Translated from Armenian",Dec-15-2022_22-10,,https://list.am/en/item/18564234
For Residential Development,300 sq.m.,Armavir › Metsamor,"5,500,000 ֏",AMD,"A plot of land is for sale in the district of Metsamor, next to the school, near building 35. The land is freehold and has a title deed. Actual 300 sq. M, of which 200 sq. M. Is owned. M: The price is AMD 5,500,000.Please do not call for price reduction.Translated from Armenian",Dec-15-2022_22-10,Water supply,https://list.am/en/item/18618243
Agricultural,1000 sq.m.,Armavir › Armavir,"$5,500",USD,"A plot of land for sale in Mayisyan village, 1000 square meters, near district 107.Translated from Armenian",Dec-15-2022_22-10,"Electricity, water supply, natural gas",https://list.am/en/item/18660295
Agricultural,2200 sq.m.,"Yerevan Highway 11, Arevashat","$5,500",USD,The village of Arevashat is located near the airportTranslated from Armenian,Dec-15-2022_22-10,,https://list.am/en/item/18479681
For Industrial Use,"11,500 sq.m.",Armavir › Armavir,"60,000,000 ֏",AMD,"Սովետմիության ժամանակ տրակտորային պարկ է եղել։ Ներկայումս ազատ հողատարացքից բացի առկա են բազում շինություններ, նորակառույց գոմեր։ Շատ հարմար է ֆերմերային տնտեսության կամ արտադրական յուրաքանչյուր համալիրի ստեղծման համար։ Տարածքի հողը շատ բերրի է։ Կհամագործակցենք նաև նեդրողների հետ։",Dec-15-2022_22-10,"Electricity, water supply",https://list.am/en/item/8334818
For Residential Development,1800 sq.m.,"Griboyedov street, Yerevan","$11,000",USD,There is electricity and water near the house and I will exchange it for an equivalent carTranslated from Armenian,Dec-15-2022_22-10,,https://list.am/en/item/18524768
For General Purpose,1030 sq.m.,Armavir › Echmiadzin,"4,500,000 ֏",AMD,"Վաճառվում է տնամերձ հողատարածք Արմավիրի մարզի Ակնաշեն գյուղում (Էջմիածին) ։ Գյուղը գտնվում է Էջմիածնից ութ կմ հեռավորության վրա, իսկ Երևանից` 35։ Հողատարածքը հարմար է թե' բնակելի շինության, թե' գյուղատնտեսական նշանակության համար։Продаётся приусадебный участок в селе Акнашен (Армавирский регион) Село находится 8 км от города Эджмиацин и 35 км от Еревана. Участок подходит и для строения жилого дома и для сельского хозяйства.",Dec-15-2022_22-10,,https://list.am/en/item/18602454
For General Purpose,2000 sq.m.,Armavir › Arshaluys,"11,000,000 ֏",AMD,"The land is located near the Yervan-Armavir road, there is a half-built building with a basement floor, a dormitory, two wells, fruit trees.Translated from Armenian",Dec-15-2022_22-10,,https://list.am/en/item/18485750
For Industrial Use,4000 sq.m.,Armavir › Araks,"$75,000",USD,"He has 6 biscuits on the water, there is an artisanal brother. I can provide it for rent.Translated from Armenian",Dec-15-2022_22-10,,https://list.am/en/item/16321656
For Residential Development,800 sq.m.,"5th Street 13, Musaler","$17,000",USD,800 square meters of land near the house in Musaler.Translated from Armenian,Dec-15-2022_22-10,"Electricity, water supply, natural gas, sewerage",https://list.am/en/item/18695509
For Residential Development,600 sq.m.,Armavir › Parakar,"$30,000",USD,Call the phone number for more detailsTranslated from Armenian,Dec-15-2022_22-10,"Electricity, water supply, natural gas",https://list.am/en/item/18695501
For Residential Development,2219 sq.m.,Armavir › Echmiadzin,"$35,000",USD,Homestead land leaseTranslated from Armenian,Dec-15-2022_22-10,"Electricity, water supply, natural gas, sewerage",https://list.am/en/item/18675347
Agricultural,"18,000 sq.m.",Armavir › Lusagyugh,"75,000,000 ֏",AMD,"1.8 hectares of land is for sale, which includes 0.5 hectares of greenhouses, which in turn are fully gasified (medium pressure gas directly from the main line, 150 reducer and G-100 meter), the heating system is a furnace (30 boilers), heating drip system.Orchard 1000 sq. M.Apartment 40 sq. M. M. + 40 sq. M. Basement intended for shelter.Gas + , electricity + , and drinking and watering water +.Translated from Armenian",Dec-15-2022_22-10,,https://list.am/en/item/17525943
For Residential Development,600 sq.m.,"Araratyan street, Armavir","$5,000",USD,600 square meters of land for sale in district 107 of Armavir cityTranslated from Armenian,Dec-15-2022_22-10,,https://list.am/en/item/18519760
For Residential Development,405 sq.m.,Armavir › Echmiadzin,"$33,000",USD,"A fenced plot of land for residential construction is for sale. All utilities are completely new. In the area there is a house, a swimming pool, 2 water wells, fruit trees. Total 405 sq/m. For more information call.Translated from Armenian",Dec-15-2022_22-10,"Electricity, water supply, natural gas, sewerage",https://list.am/en/item/18669555
For General Purpose,4500 sq.m.,Armavir › Tsaghkunk,"$100,000",USD,"4500 square meters of production space for sale. M. Fenced, asphalted. Also sold in parts. It has the possibility of gas, electricity and water. It is located 2m from Etchmiadzin and 3km from the city center.Translated from Armenian",Dec-15-2022_22-10,,https://list.am/en/item/18510467
Agricultural,"162,000 sq.m.","Zvartnots quarter 107 null, Vagharshapat","$350,000",USD,"Garden for sale in Zvartnots district of Vagharshapat.The total area is 16.2 ha, all documents are available.9.5 ha - grapes (vertical and golden)3.7 ha - apricots and currants2.5 ha - walnuts0.5 ha - plumsThree-phase electricity, potable water, own artesian well, office and storage buildings.Partial repayment, exchange with an apartment or commercial space in Yerevan is possible.Translated from Armenian",Dec-15-2022_22-10,"Electricity, water supply, sewerage",https://list.am/en/item/18538969
Agricultural,4500 sq.m.,Armavir › Bambakashat,"$22,000",USD,"Vineyard, about 2500 sq. M. M Kishmish, 1500 sq. M. M Shahumyan, 500 square meters, fruit trees, the house was built in 2022, 40 square meters, the lower floor has 2 stone floors, the upper floor has 40 square meters, 1 floor, euro windows, iron door, it has constant water and electricity. The house is 18 square meters, non-smoking. The price is negotiable.Translated from Armenian",Dec-15-2022_22-10,,https://list.am/en/item/18419493
For Residential Development,750 sq.m.,Armavir › Musaler,"6,000,000 ֏",AMD,"Code-15086. Residential land for sale in Musaler, Armavir marz. The price of 1 square meter is AMD 8,000.Translated from Armenian",Dec-15-2022_22-10,,https://list.am/en/item/18471555
For Residential Development,750 sq.m.,"6-րդ փողոց 5, Մուսալեռ","$28,000",USD,A plot of land for residential buildings is for sale in the village of Musaler. The plot of land is located 150 meters from the Etchmiadzin-Yerevan highway. There is water and electricity near the land. For more information callTranslated from Armenian,Dec-15-2022_22-10,,https://list.am/en/item/18426448
For Residential Development,1000 sq.m.,Armavir › Echmiadzin,"$6,000",USD,"Land for sale in Echmiadzin, Shahumyan village, possibly a residential areaFor more information callTranslated from Armenian",Dec-15-2022_22-10,Water supply,https://list.am/en/item/18689001
Agricultural,"25,000 sq.m.",Armavir › Myasnikyan,"5,000,000 ֏",AMD,"2-year yongzi field, high soil quality, next to the street. Also in exchange for a car.Translated from Armenian",Dec-15-2022_22-10,,https://list.am/en/item/18431186
For Residential Development,480 sq.m.,Armavir › Echmiadzin,"$35,000",USD,"Продается земельный участок в г Эчмиадзин, АндраникПостроен первый этаж, участок огорожен, есть колодец с водонапорным мотором, все коммуникации, хороший подъезд.",Dec-15-2022_22-10,"Electricity, water supply, natural gas, sewerage",https://list.am/en/item/18640653
For Residential Development,405 sq.m.,Armavir › Echmiadzin,"$26,500",USD,A plot of land near the house is for sale in EtchmiatsinTranslated from Armenian,Dec-15-2022_22-10,,https://list.am/en/item/18614811
For Residential Development,200 sq.m.,Armavir › Parakar,"$15,000",USD,"A plot of land for sale in Parakar, 300 square meters with all utilities, the street is paved, there is a 3x12 house on the land, renovated with electricity and water.Translated from Armenian",Dec-15-2022_22-10,"Electricity, water supply, natural gas, sewerage",https://list.am/en/item/18572639
Agricultural,9200 sq.m.,Armavir › Merdzavan,"$100,000",USD,Code K153Arable land for sale in Merdzavan. Very suitable for building greenhouses and hangars. Partial sale is also possible.Translated from Armenian,Dec-15-2022_22-10,,https://list.am/en/item/18554439
For Residential Development,400 sq.m.,"Улица Максима Горького 64, Армавир","$8,000",USD,"Продаю землю для жилого дома есть чертёж, проект утверждён в исполкоме для двухэтажного дома. Проходит газ, свет, рядом жилые дома.",Dec-15-2022_22-10,,https://list.am/en/item/18313513
For Residential Development,405 sq.m.,Armavir › Echmiadzin,"$19,000",USD,"The plot of land is 405 square meters, it is corner, it is fenced, in front of the land there is an area of 320 square meters, which is also fenced, there are planted trees on the land. Gas, sewage, electricity, water pass directly near the plot. The price is negotiable.Translated from Armenian",Dec-15-2022_22-10,,https://list.am/en/item/18651297
For General Purpose,4700 sq.m.,"Իսահակ Գասպարյանի փողոց 56, Երևան","$80,000",USD,"Also, the plot for partial sale has two fronts and is located in the middle of Jellyfish and Otanavakayan.Arandzin for sale 2300 square meters 19m front 124m length rear front 18:3mTranslated from Armenian",Dec-15-2022_22-10,,https://list.am/en/item/16329417
Agricultural,2750 sq.m.,Armavir › Arevashat,"40,000,000 ֏",AMD,"The land is for sale, 2750 m/sq. , of which 2450 m/sq. Is a greenhouse, it has electricity, permanent water (from a deep well) 48m/sq. Foundation for a house.Translated from Armenian",Dec-15-2022_22-10,,https://list.am/en/item/18479744
Agricultural,"25,000 sq.m.","Nalbandyan-Argavand road 1, Pshatavan","25,000,000 ֏",AMD,"A grape orchard is for sale in Argavand village of Armavir marz. The area of the park is 2.5 hectares, there is a possibility to increase the plot of about half a hectare from two parts of the park. Convenient water valves are installed for easy watering and the garden is divided into 2 parts.The garden is equipped with metal columns, pipes, crutches /tavrik/ and ropes (rail, rope) The garden is arched, table grape varieties grow (itsamptuk, long istamptuk, Armenia, white and red kishmish, rzamat, cardinal) There is a normal road on both sides of the park, an anti-hail station is located 50 meters away.The initial price of the garden is negotiable. It is also possible to sell on a contractual basis or to rent.Translated from Armenian",Dec-15-2022_22-10,,https://list.am/en/item/18420815
