Type,Land Area,Address,Price,Currency,Description,Datetime,Service Lines,Links
For General Purpose,1800 sq.m.,Tavush › Dilijan,"$30,000",USD,"(Code 8/ 154) 1800 sq/m plot of land for sale in the city of Dilijan, in the forest, intended purpose: Agricultural, operational purpose or plot: Other land, type of registered right: Lease. The right to lease the land is granted for 25 years until October 29, 2040, with an annual rent of AMD 21,600. A very beautiful view opens from the plot. There are 5 lakes in the plot. A stream flows next to the plot, and beyond the stream is the national park (the border between the plot and the national park is the stream itself) The plot has the possibility to expand about 1800 sq/m from the community area, and the possibility to rent about 10 000 sq/m from the national park area. There is permanent drinking water (natural spring) in the plot, and electricity and gas are about 450 m away. The land is located in a quiet and beautiful location and is very suitable for a recreation area, the price is USD 30,000. Attention, call only honest, conscientious, civilized and adequate people who are ready to cooperate with the real estate agency. Don't write a letter, call for all discussions. Dear buyers, the nature of the work is such that the agency does not provide a specific address over the phone. We hope you will be understanding. Citizens who speak in munat or do not answer calls, do not call, we do not work with you. I repeat once again, no address is provided over the phone.Code 08-154Translated from Armenian",Dec-15-2022_22-13,,https://list.am/en/item/18396193
For Residential Development,2100 sq.m.,Tavush › Dilijan,"$65,000",USD,"The plot has a beautiful view, there are fruit trees on the plot, there is also a building, partly fenced and has an iron gate, the plot is located in Dilijan c. In Takhta district. Urgent sale.Translated from Armenian",Dec-15-2022_22-13,,https://list.am/en/item/18543190
For Residential Development,1200 sq.m.,"1-ին փողոցի 1-ին նրբանցք 1, Ենոքավան","$22,000",USD,"It is located at the beginning of Yenokavan village, next to the road, gas and electricity are connected to the plot, with the right of residential development.Translated from Armenian",Dec-15-2022_22-13,,https://list.am/en/item/18552952
For Residential Development,1700 sq.m.,"Getapnya Street, Dilijan","5,000,000 ֏",AMD,"The land is located directly on the river bank. In case of questions, call the indicated phone number.Translated from Armenian",Dec-15-2022_22-13,,https://list.am/en/item/18649064
For Residential Development,1000 sq.m.,"Erevanyan street, Ijevan","$10,000",USD,"Land near the house for sale in Hovk village, right next to the Yerevan-Ijan highway, near the road leading to the stone lakeTranslated from Armenian",Dec-15-2022_22-13,,https://list.am/en/item/17270058
For Residential Development,500 sq.m.,Tavush › Ijevan,"8,000,000 ֏",AMD,"The surface of the land is flat, it has a garage, a swimming poolTranslated from Armenian",Dec-15-2022_22-13,"Electricity, water supply, natural gas, sewerage",https://list.am/en/item/18600967
For Residential Development,800 sq.m.,"Kalinini street, Dilijan station","$45,000",USD,"800 square meters of land is for sale, including an old, unrepaired house. In Dilijan, it is possible to exchange a car with your additional payment, the price is negotiable, call for other questionsTranslated from Armenian",Dec-15-2022_22-13,,https://list.am/en/item/18487383
For Residential Development,2209 sq.m.,Tavush › Dilijan,"$55,000",USD,"Վաճառվում է հողատարածք 2209 քառակուսի մետր Հայաստանի ամենա գեղատեսիլ վայրում Դիլիջանում՝ Աղավնավանքում։ 90 մ ճակատով ճանապարհի եզրին, հողը ճանապարհից ձքվում է դեպի գետ։ Հողատարածքում կա նաև ընդարցակ տուն, պտղատու այգի, հին կառույց։ Դիմացը՝ անտառածածք սարեր։ Առկա է ջուր, գազ, հոսանք։1 քառակուսու արժեքը՝ 25$։Продается земельный участок 2209 квадратных метров в одном из самых красивых мест Армении в Агавнаванке (Дилижан) Участок, длиной в 90 м вдоль основной дороги, доходит до реки. На участке - дом, сад, старые постройки. Участок смотрит на горный лесной массив. Вода, газ, электричество.Цена 25$ за 1 квадратный метр. Квадратных метров в одном из самых красивых мест Армении в Агавнаванке (Дилижан) Участок, длиной в 90 м вдоль основной дороги, доходит до реки. На участке - дом, сад, старые постройки. Участок смотрит на горный лесной массив. Вода, газ, электричество.Цена 25$ за 1 квадратный метр.",Dec-15-2022_22-13,,https://list.am/en/item/18632383
For Residential Development,500 sq.m.,Tavush › Ijevan,"2,000,000 ֏",AMD,"A land for a residential building of 500 sq. M. Is for sale on Metalhagortsneri Street, Ijan city. There is sewerage, electricity, gas and drinking water in the areaTranslated from Armenian",Dec-15-2022_22-13,,https://list.am/en/item/17701876
For Residential Development,2000 sq.m.,Tavush › Dilijan,"$25,000",USD,"Վաճառվում է տնամերձ հողատարածք 2000 մ քառ. Գոշ համայնքում։ Հողը գտնվում է գեղատեսիլ անտառի հարևանությամբ, դիմացից բացվում է միջնադարյան Գոշավանք վանական համալիրը։ Հողատարածքը գտնվում է Գոշի լիճ տանող ճանապարհի սկզբնամասում՝ Մխիթար Գոշի փողոցում։ Արժեքը՝ 25.000 $:Продается земельный участок 2000 квадратных метров в деревне Гош. Участок находится по соседству с лесным массивом, с которого открывается прекрасный вид на монастырский комплекс Гошаванк. Участок находится на улице Мхитара Гоша, в начале дороги, ведущей к озеру Гош.Цена 25.000$.",Dec-15-2022_22-13,,https://list.am/en/item/18628676
For Residential Development,500 sq.m.,Tavush › Dilijan,"$15,000",USD,"Asphalted road, gas, water, sewage, electricity,Call for other questions about the plotUrgently negotiableTranslated from Armenian",Dec-15-2022_22-13,,https://list.am/en/item/18424873
For Residential Development,105 sq.m.,Tavush › Ijevan,"$20,000",USD,"(Code 08/178) 105.3 sq/m plot of land for sale in the city of Ijevan, in the area close to the center, intended purpose: Settlements, functional purpose or plot: Residential development, type of registered right: Property. There is a building with an area of 23.56 sq/m in the plot. Water, gas, electricity, sewage are located nearby, suitable for building a shopping hall, hair salon, office space or a private house, the price is 20,000 USD. Attention, call only honest, conscientious, civilized and adequate people who are ready to cooperate with the real estate agency. Don't write a letter, call for all discussions. Dear buyers, the nature of the work is such that the agency does not provide a specific address over the phone. We hope you will be understanding. Citizens who speak in munat or do not answer calls, do not call, we do not work with you. We repeat once again, no address is provided over the phone.Translated from Armenian",Dec-15-2022_22-13,"Electricity, water supply, natural gas, sewerage",https://list.am/en/item/18609242
For General Purpose,1700 sq.m.,"Արարատյան փողոց, Ենոքավան","$20,000",USD,The facility is located in the village of Yenokavan. It is very suitable for building a house or a vacation spot. Price is negotiableTranslated from Armenian,Dec-15-2022_22-13,,https://list.am/en/item/18390103
For Residential Development,900 sq.m.,"Kalinini street, Dilijan station","$27,000",USD,Land for sale in DilijanTranslated from Armenian,Dec-15-2022_22-13,,https://list.am/en/item/18401561
For Residential Development,2800 sq.m.,Tavush › Achajur,"3,700,000 ֏",AMD,"The area has the right of residential construction and a certificate of ownership. It is located at the beginning of the village, near the monument. It is surrounded by a populated district. There are fruit trees, water and a water yard. Gas and electricity are directly connected to the ground. There is also a half-built building on the land. The price is negotiable.Translated from Armenian",Dec-15-2022_22-13,,https://list.am/en/item/18585289
For Residential Development,600 sq.m.,"Usanogakan street, Dilijan station","$80,000",USD,"Հողատարածքը պարսպապատ է, բոլոր կոմունիկացիաները ներսում են: Մանրամասների համար զանգահարել:Կոդ 77698",Dec-15-2022_22-13,,https://list.am/en/item/18377754
For Residential Development,550 sq.m.,"Kalinini street, Dilijan station","$50,000",USD,It is possible to exchange with a car or an apartment for an additional fee.Translated from Armenian,Dec-15-2022_22-13,,https://list.am/en/item/18569117
For Residential Development,1500 sq.m.,Tavush › Achajur,"1,500,000 ֏",AMD,"The plot is suitable for building both a residential house and a recreation area. The foundations of the 1st floor have been built. The territory is fenced, a gate is installed. Has water, orchard. Details by phoneTranslated from Armenian",Dec-15-2022_22-13,,https://list.am/en/item/18559477
