Type,Construction Type,Floor Area,Floors in the Building,Number of Rooms,Number of Bathrooms,Furniture,Garage,Renovation,Land Area,Address,Price,Currency,Description,Datetime,Facilities,Service Lines,Appliances,Links
House,Stone,313 sq.m.,1,3,1,,,No Renovation,86 sq.m.,Armavir › Echmiadzin,"$45,000",USD,"The house is located in Etchmiadzin, the total area of the house is 313 square meters, the living area is 86 square meters, it has all utilities, the roof is concrete, it has a well, three-phase electricity, an open balcony.Translated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/18030130
House,Stone,320 sq.m.,2,6,1,,,Old Renovation,1500 sq.m.,Armavir › Aghavnatun,"$25,000",USD,In the villageall utilities are availableIt is a 1970 buildingTranslated from Armenian,Nov-24-2022_23-38,,,,https://list.am/en/item/18276147
House,Stone,250 sq.m.,1,4,1,,,Old Renovation,,Armavir › Echmiadzin,"$45,000",USD,"! VERY URGENTLY! 4-room house for sale right in the city of Etchmiadzin, very close to St. Call Gayane Church on Orjonokidze Street for details! VERY URGENTLY!Translated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/17570484
House,Stone,274 sq.m.,2,7,3+,,,Designer Renovation,581 sq.m.,Armavir › Echmiadzin,"$85,000",USD,"7-room house for saleIn the city of EtchmiadzinFloor 1/2Area 274 square meters, 581 residential lands2 kitchensFrom 2 bathroomsStudio 37 sq. M.Garage heating systemHas all the utilitiesFor more information call...Code A0531Translated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/14080439
House,Stone,405 sq.m.,1,3,1,,,Major Renovation,118 sq.m.,Armavir › Echmiadzin,"$76,000",USD,"The house is located in the Charents district, the total area of the house is 405 square meters, the living area is 118 square meters, the facade is 16 square meters, it has all utilities, it is completely renovated, uninhabited, it has a basement, a paneled roof, it has an open balcony, a pavilion (which is currently in the final stage, intended for parties), the entire area is fenced.Translated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/18273967
House,Stone,220 sq.m.,2,5,3+,,,Partial Renovation,350 sq.m.,"Նալբանդյան փողոց 111Ա, Արմավիր","€80,000",EUR,"Stone, 2nd floor, 3 bedrooms, 1 dining room, kitchen, shower room, laundry room, balcony. General floor, large room, car room. 350 square meters of land, irrigation and drinking water,electricity, gas and heating.Translated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/16988117
House,Monolith,380 sq.m.,3,8+,3+,,,Major Renovation,800 sq.m.,Armavir › Parakar,"$350,000",USD,"Code-13745: A fully renovated three-storey private house is for sale in Parakar. The land is 800 square meters, the residential building is 380 square meters, the garage is designed for 3 cars - 70 square meters, the sauna is 40 square meters. The house consists of a living room, a dining room, a spacious kitchen, 5 bedrooms, each with its own entrance hall, 3 bathrooms, open balconies. There is a swimming pool in the improved yard. For sale with all the property (Italian furniture, high quality equipment) It is possible to exchange with a 140 square meter apartment in Yerevan for an additional fee.Translated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/14032703
House,Stone,220 sq.m.,2,5,3+,,,Designer Renovation,405 sq.m.,Armavir › Echmiadzin,"$130,000",USD,"A two stored house is for sale in Etchmiadzin. Near the park on Charents street. The first floor is renovated, the second floor is not. For more information call. I will provide pictures իդ video. I will bargain for the real buyerTranslated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/17284910
House,Stone,476 sq.m.,2,5,2,,,Major Renovation,480 sq.m.,"Անդրանիկի 4-րդ թաղամաս 1, Վաղարշապատ","$200,000",USD,"Newly built, with property and equipment, baxi system. 5 bathrooms, garage, basement.Code A-0339Translated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/17201418
House,Stone,130 sq.m.,1,4,2,By agreement,1 spot,Designer Renovation,405 sq.m.,"Charents street, Vagharshapat","$140,000",USD,"New building, garage, baxi, air conditioner. On facebook Real Estate in Etchmiadzin - Ansharj guyq EjmiacnumCode A-8802Translated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/16206981
House,Stone,80 sq.m.,1,3,1,,,No Renovation,405 sq.m.,Armavir › Echmiadzin,"$26,000",USD,"A half-built house with two-story walls up to the ceiling is urgently for sale in the area very close to the asphalt, in the Charents district of Etchmiadzin. It has a well and a wall on one side. There is water and electricity, and gas is nearby. The frontage is 15 meters.The price is final. We will not drop a penny.Code 17831Translated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/16674302
House,Stone,54 sq.m.,1,2,1,,,Designer Renovation,120 sq.m.,"Մ-5 5/13, Նորապատ","$25,000",USD,For sale very urgently Region Armavir Norapat Community Price In case of negotiable questions callTranslated from Armenian,Nov-24-2022_23-38,,,,https://list.am/en/item/17879267
House,Stone,300 sq.m.,1,5,1,,,Cosmetic Renovation,300 sq.m.,Armavir › Echmiadzin,"$57,000",USD,"A 4-room detached house with a large facade is for sale not far from the Shoghakat Monastery in Etchmiadzin, in the yard of which there is a garage and another kitchen or chula. There is a balcony, a euro window, etc.Code 17589Translated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/14266816
House,Stone,700 sq.m.,1,4,1,,,Major Renovation,206 sq.m.,Armavir › Echmiadzin,"$170,000",USD,"Residential house in Aram Manukyan, Etchmiadzin, the house is completely renovated, it has a total area of 700 square meters, the living area is 206.3 square meters, with a heating system, it has a basement, a swimming pool, a 50 square meter workshop, it has an open pavilion, the whole area is fenced, it has a two-way entrance.Translated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/18026648
House,Stone,221 sq.m.,1,3,1,Not available,Not available,No Renovation,1210 sq.m.,Armavir › Dalarik,"2,500,000 ֏",AMD,"The property is the property of the Bank as a result of the pledge.Armavir region, village, 37 Dalarik Yeritasardakan str.You can also purchase the presented property through crediting by the Bank with the current credit terms and tariffs.Translated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/13047877
House,Stone,424 sq.m.,2,6,1,,3 or more spots,Partial Renovation,747 sq.m.,Armavir › Echmiadzin,"$240,000",USD,"Code A0106Own house with 6 rooms for saleIn Etchmiadzin CityFloor 1/2The area is 410 square meters residential, 747 square meters landAshotHeating System2 bathroomslarge basementFor more information call...Translated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/16786836
House,Monolith,170 sq.m.,2,5,2,,1 spot,Major Renovation,630 sq.m.,Armavir › Echmiadzin,"$185,000",USD,"A private house is for sale in Echmiadzin city of Armavir marz.The mansion is located in the center of Etchmiadzin, only 900 m away from the Cathedral.The total area of the land is 630 sq/mThe area of the residential house is 206.7 sq/mCeiling height: 3.00 mAuxiliary buildings: 145 sq/mConsist of,from the living roomfrom 3 bedroomsfrom the bathroom2 bathroomsfrom the open balconyThere is also a garage for 1 car, as well as a basement and storage room.The house is fully renovated and equipped with all necessary utilities. The heating is carried out by means of a gas boiler, it is provided with constant water.The mansion has a well-kept, fenced yard, in part of which there is an outdoor swimming pool, a green garden with fruit trees.• Kind Regards #AsatryanConsulting teamThe best for you!Best for you!Best for you!The best for you!The best for you!Most suitable for you!Code 14284221Translated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/14284221
House,Stone,350 sq.m.,1,3,1,,1 spot,Partial Renovation,150 sq.m.,Armavir › Parakar,"$55,000",USD,Մանրամասների համար զանգահարել նշված հեռախոսահամարով,Nov-24-2022_23-38,,,,https://list.am/en/item/18127037
House,Stone,118 sq.m.,1,1,1,,,Partial Renovation,780 sq.m.,"5th Street 13, Musaler","$65,000",USD,Details by callTranslated from Armenian,Nov-24-2022_23-38,,,,https://list.am/en/item/17854900
House,Stone,780 sq.m.,1,4,1,,,No Renovation,780 sq.m.,Armavir › Echmiadzin,"$16,000",USD,"A one stored house is for sale in Arshaluys village, Etchmiadzin. Roof monolithic house area 90 m Possibly closed versionTranslated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/17352925
House,Stone,120 sq.m.,1,3,1,By agreement,3 or more spots,Euro Renovation,1500 sq.m.,"Մաքսիմ Գորկու փողոց 1, Արմավիր","$46,500",USD,"The house is in an ideal residential condition. Behind the house there is a 1500m plot of land, 35 types of trees. In the yard there is a large garage with stalls, there is another small garage with a 5 ton water tank, 2 cattle sheds, a bakery, a shed, a tool room and a pantry. It was completely renovated 4 months ago. The door of the house is made of iron, the windows and doors are Euro wenge color, the floor is AC5 laminated, the ceilings are suspended, the bathroom is covered with 3d tile-metal coating. Air conditioners are installed in the bedrooms. The price includes 1000 square meters of land next to the house on the main street.It shows an error on the map.The house is located in the village of Tsarashen.Translated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/18012338
House,Stone,300 sq.m.,2,5,1,,,Partial Renovation,2500 sq.m.,"12-րդ փողոց 11, Մրգաշատ","$85,000",USD,"The house has a plot of 2500 square meters, a greenhouse of 350 square meters, an orchard, a tonratun, permanent drinking and irrigation water, a bathroom with gas, the roof and windows have just been changed, three-phase electricity, a fruit refrigerator of 25 tons, privatization of 6000 square meters.Translated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/17769118
House,Stone,405 sq.m.,1,3,1,,,Major Renovation,139 sq.m.,Armavir › Echmiadzin,"$105,000",USD,"The house is located in Aram Manukyan, the total area is 405 square meters, the living area is 138.4 square meters, the facade is 12m, the depth is 33m, it has all the utilities, it is fully renovated, it has a heating system, air conditioning, a 17 square meter basement, the whole area is fenced, the property is for sale. Together with:Translated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/18264984
House,Stone,38 sq.m.,2,3,1,,,Cosmetic Renovation,68 sq.m.,Armavir › Echmiadzin,"$40,000",USD,"Two-storey residential house in the center of Etchmiadzin, the house has all the communal facilities, it is renovated, the living area is 68 square meters.Translated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/17298969
House,Stone,720 sq.m.,1,5,1,Not available,2 spots,Partial Renovation,530 sq.m.,Armavir › Echmiadzin,"$65,000",USD,"AS013:K. A 5-room private house is for sale in Etchmiadzin, with a front length of 17 m. The total area is 720 square meters, and the residential area is 190 square meters. The roof is concrete, the windows have been replaced. There is a cattle farm of 30 square meters. Area and 7 basements. Price $65,000 negotiable.Agency address - c. Etchmiadzin, Baghramyan 18a/1bTranslated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/18263369
House,Stone,905 sq.m.,2,5,2,Not available,3 or more spots,No Renovation,700 sq.m.,"Admiral Isakov Avenue, Tairov","$105,000",USD,"495 sq. M. Capital two-storey private house is for sale in Tairov, very close to the main road, the building is in a semi-finished condition, 110 sq. M. Basement, height 3 meters, orchard, with all communal facilitiesTranslated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/17448049
House,Stone,1000 sq.m.,1,4,1,,,Partial Renovation,330 sq.m.,Armavir › Echmiadzin,"$200,000",USD,"The house is located in Aram Manukyan, has all utilities, heating system, pantry, basement, well, two-sided facade 15m, open vault, ceiling height 3m, total area 1,000 square meters, residential area 330 square meters.Translated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/18259991
House,Stone,200 sq.m.,2,4,1,,,Partial Renovation,1000 sq.m.,Armavir › Doghs,"$35,000",USD,Exchange with an apartment in Yerevan is also possible. Call for other questions.Translated from Armenian,Nov-24-2022_23-38,,,,https://list.am/en/item/18113402
House,Stone,208 sq.m.,2,3,1,,1 spot,No Renovation,1070 sq.m.,Armavir › Echmiadzin,"$20,700",USD,Code T386A 2-storey detached house is for sale in one of the neighboring communities of Etchmiadzin.Solid buildingDalanGarageThe roof is concreteCommunications are closeThe surfaceLand: 1070 square metersLiving space: 208.9 square metersCall TigranTranslated from Armenian,Nov-24-2022_23-38,,,,https://list.am/en/item/14080206
House,Stone,120 sq.m.,1,6,2,,,Old Renovation,300 sq.m.,Armavir › Echmiadzin,"$45,000",USD,"A 4-room house is for sale on the Shoghakat line in Etchmiadzin. There is a euro-window water heater, annexes, a garage in front of the houseCode 17256Translated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/17428888
House,Stone,178 sq.m.,2,4,1,,,Partial Renovation,285 sq.m.,Armavir › Echmiadzin,"$50,000",USD,"A 4-5 room two-storey house is for sale in Zvartnots district of Etchmiadzin. There is euro door / window, front yard parking, gas, gas stove, 2 open balconies, 3 closetsCode 16596Translated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/17460890
